x y
0.046  0.027
0.0479  0.027
0.0498  0.027
0.0517  0.027
0.05359999999999999  0.027
0.05549999999999999  0.027
0.05739999999999999  0.027
0.0593  0.027
0.0612  0.027
0.0631  0.027
0.065  0.027
0.0669  0.027
0.0688  0.027
0.0707  0.027
0.0726  0.027
0.07449999999999998  0.027
0.0764  0.027
0.07830000000000001  0.027
0.08019999999999999  0.027
0.08210000000000001  0.027
0.08399999999999999  0.027
0.0859  0.027
0.0878  0.027
0.0897  0.027
0.09159999999999999  0.027
0.0935  0.027
0.0954  0.027
0.0973  0.027
0.0992  0.027
0.1011  0.027
0.103  0.027
0.1049  0.027
0.1068  0.027
0.1087  0.027
0.1106  0.027
0.1125  0.027
0.1144  0.027
0.1163  0.027
0.1182  0.027
0.1201  0.027
0.122  0.027
0.1239  0.027
0.1258  0.027
0.1277  0.027
0.1296  0.027
0.1315  0.027
0.1334  0.027
0.1353  0.027
0.1372  0.027
0.1391  0.027
0.141  0.027
0.1429  0.027
0.1448  0.027
0.1467  0.027
0.1486  0.027
0.1505  0.027
0.1524  0.027
0.1543  0.027
0.1562  0.027
0.1581  0.027
0.16  0.027
0.1619  0.027
0.1638  0.027
0.1657  0.027
0.1676  0.027
0.1695  0.027
0.1714  0.027
0.1733  0.027
0.1752  0.027
0.1771  0.027
0.179  0.027
0.1809  0.027
0.1828  0.027
0.1847  0.027
0.1866  0.027
0.1885  0.027
0.1904  0.027
0.1923  0.027
0.1942  0.027
0.1961  0.027
0.198  0.027
0.1999  0.027
0.2018  0.027
0.2037  0.027
0.2056  0.027
0.2075  0.027
0.2094  0.027
0.2113  0.027
0.2132  0.027
0.2151  0.027
0.217  0.027
0.2189  0.027
0.2208  0.027
0.2227  0.027
0.2246  0.027
0.2265  0.027
0.2284  0.027
0.2303  0.027
0.2322  0.027
0.2341  0.027
0.236  0.027
