x y z
0  0  0
0  0  6.3481e-08
0  0  2.5392e-07
0  0  5.7133e-07
0  0  1.0157e-06
0  0  1.587e-06
0  0  2.2853e-06
0  0  3.1106e-06
0  0  4.0628e-06
0  0  5.142e-06
0  0  6.3481e-06
0  0  7.6813e-06
0  0  9.1414e-06
0  0  1.0728e-05
0  0  1.2442e-05
0  0  1.4283e-05
0  0  1.6251e-05
0  0  1.8346e-05
0  0  2.0568e-05
0  0  2.2917e-05
0  0  2.5393e-05
0  0  2.7996e-05
0  0  3.0726e-05
0  0  3.3583e-05
0  0  3.6566e-05
0  0  3.9677e-05
0  0  4.2915e-05
0  0  4.628e-05
0  0  4.9771e-05
0  0  5.339e-05
0  0  5.7136e-05
0  0  6.1009e-05
0  0  6.5009e-05
0  0  6.913499999999999e-05
0  0  7.3389e-05
0  0  7.777e-05
0  0  8.2278e-05
0  0  8.6913e-05
0  0  9.1674e-05
0  0  9.6563e-05
0  0  0.00010158
0  0  0.00010672
0  0  0.00011199
0  0  0.00011739
0  0  0.00012291
0  0  0.00012856
0  0  0.00013434
0  0  0.00014025
0  0  0.00014628
0  0  0.00015244
0  0  0.00015873
0  0  0.00016514
0  0  0.00017168
0  0  0.00017835
0  0  0.00018514
0  0  0.00019206
0  0  0.00019911
0  0  0.00020629
0  0  0.00021359
0  0  0.00022102
0  0  0.00022858
0  0  0.00023626
0  0  0.00024408
0  0  0.00025201
0  0  0.00026008
0  0  0.00026827
0  0  0.00027659
0  0  0.00028504
0  0  0.00029362
0  0  0.00030232
0  0  0.00031115
0  0  0.0003201
0  0  0.00032918
0  0  0.0003384
0  0  0.00034773
0  0  0.0003572
0  0  0.00036679
0  0  0.00037651
0  0  0.00038636
0  0  0.00039633
0  0  0.00040643
0  0  0.00041666
0  0  0.00042701
0  0  0.0004375
0  0  0.00044811
0  0  0.00045884
0  0  0.00046971
0  0  0.0004807
0  0  0.00049182
0  0  0.0005030600000000001
0  0  0.00051444
0  0  0.00052594
0  0  0.00053757
0  0  0.00054932
0  0  0.00056121
0  0  0.00057322
0  0  0.00058535
0  0  0.00059762
0  0  0.00061001
0  0  0.00062253
0  0  0.0006351799999999999
0  0  0.00064795
0  0  0.00066086
0  0  0.00067388
0  0  0.00068704
0  0  0.00070033
0  0  0.00071374
0  0  0.00072728
0  0  0.00074094
0  0  0.0007547399999999999
0  0  0.00076866
0  0  0.00078271
0  0  0.00079689
0  0  0.00081119
0  0  0.00082562
0  0  0.0008401800000000001
0  0  0.00085487
0  0  0.00086968
0  0  0.00088462
0  0  0.00089969
0  0  0.00091489
0  0  0.00093021
0  0  0.00094567
0  0  0.00096125
0  0  0.0009769500000000001
0  0  0.0009927899999999999
0  0  0.0010088
0  0  0.0010248
0  0  0.0010411
0  0  0.0010574
0  0  0.0010739
0  0  0.0010905
0  0  0.0011072
0  0  0.0011241
0  0  0.0011411
0  0  0.0011582
0  0  0.0011754
0  0  0.0011928
0  0  0.0012103
0  0  0.0012279
0  0  0.0012456
0  0  0.0012635
0  0  0.0012815
0  0  0.0012997
0  0  0.0013179
0  0  0.0013363
0  0  0.0013548
0  0  0.0013735
0  0  0.0013923
0  0  0.0014112
0  0  0.0014302
0  0  0.0014493
0  0  0.0014686
0  0  0.001488
0  0  0.0015076
0  0  0.0015272
0  0  0.001547
0  0  0.001567
0  0  0.001587
0  0  0.0016072
0  0  0.0016275
0  0  0.001648
0  0  0.0016685
0  0  0.0016892
0  0  0.00171
0  0  0.001731
0  0  0.0017521
0  0  0.0017733
0  0  0.0017946
0  0  0.0018161
0  0  0.0018377
0  0  0.0018594
0  0  0.0018812
0  0  0.0019032
0  0  0.0019253
0  0  0.0019475
0  0  0.0019699
0  0  0.0019924
0  0  0.002015
0  0  0.0020378
0  0  0.0020606
0  0  0.0020836
0  0  0.0021068
0  0  0.00213
0  0  0.0021534
0  0  0.0021769
0  0  0.0022006
0  0  0.0022243
0  0  0.0022482
0  0  0.0022723
0  0  0.0022964
0  0  0.0023207
0  0  0.0023451
0  0  0.0023697
0  0  0.0023944
0  0  0.0024192
0  0  0.0024441
0  0  0.0024691
0  0  0.0024943
0  0  0.0025196
0  0  0.0025451
0  0  0.0025707
0  0  0.0025964
0  0  0.0026222
0  0  0.0026482
0  0  0.0026742
0  0  0.0027005
0  0  0.0027268
0  0  0.0027533
0  0  0.0027799
0  0  0.0028066
0  0  0.0028335
0  0  0.0028605
0  0  0.0028876
0  0  0.0029148
0  0  0.0029422
0  0  0.0029697
0  0  0.0029974
0  0  0.0030251
0  0  0.003053
0  0  0.003081
0  0  0.0031092
0  0  0.0031375
0  0  0.0031659
0  0  0.0031944
0  0  0.0032231
0  0  0.0032519
0  0  0.0032808
0  0  0.0033099
0  0  0.003339
0  0  0.0033683
0  0  0.0033978
0  0  0.0034274
0  0  0.0034571
0  0  0.0034869
0  0  0.0035169
0  0  0.0035469
0  0  0.0035772
0  0  0.0036075
0  0  0.003638
0  0  0.0036686
0  0  0.0036993
0  0  0.0037302
