x y
0.302  0.0175
0.302  0.017529
0.302  0.017558
0.302  0.017587
0.3019999999999999  0.017616
0.302  0.017645
0.3019999999999999  0.017674
0.302  0.017703
0.302  0.017732
0.302  0.017761
0.302  0.01779
0.302  0.017819
0.302  0.017848
0.302  0.017877
0.302  0.017906
0.302  0.017935
0.3019999999999999  0.017964
0.302  0.017993
0.302  0.018022
0.302  0.018051
0.302  0.01808
0.302  0.018109
0.302  0.018138
0.302  0.018167
0.302  0.018196
0.302  0.018225
0.302  0.018254
0.302  0.018283
0.302  0.018312
0.3019999999999999  0.018341
0.302  0.01837
0.302  0.018399
0.302  0.018428
0.3019999999999999  0.018457
0.302  0.018486
0.302  0.018515
0.302  0.018544
0.302  0.018573
0.302  0.018602
0.302  0.018631
0.302  0.01866
0.302  0.018689
0.302  0.01871800000000001
0.302  0.018747
0.302  0.018776
0.302  0.018805
0.302  0.018834
0.302  0.018863
0.302  0.018892
0.302  0.018921
0.302  0.01895
0.302  0.018979
0.302  0.019008
0.302  0.019037
0.302  0.019066
0.302  0.019095
0.302  0.019124
0.302  0.019153
0.302  0.019182
0.302  0.019211
0.302  0.01924
0.302  0.019269
0.302  0.019298
0.302  0.019327
0.302  0.019356
0.302  0.019385
0.302  0.019414
0.302  0.019443
0.302  0.019472
0.302  0.019501
0.302  0.01953
0.302  0.019559
0.302  0.019588
0.302  0.019617
0.302  0.019646
0.302  0.019675
0.302  0.019704
0.302  0.019733
0.302  0.019762
0.302  0.019791
0.302  0.01982
0.302  0.019849
0.302  0.019878
0.302  0.019907
0.302  0.019936
0.302  0.019965
0.302  0.019994
0.302  0.020023
0.302  0.020052
0.302  0.020081
0.302  0.02011
0.302  0.020139
0.3019999999999999  0.020168
0.302  0.020197
0.302  0.020226
0.302  0.020255
0.302  0.020284
0.302  0.020313
0.302  0.020342
0.302  0.020371
0.302  0.0204
